idboleta,fac00,area,region,r004,pobreza,ingpe,r3213a,r32309a,r32309b,INTERNET_SI_NO,COMPUTADORA_SI_NO,es_outlier_ingreso,INGPE_LIMPIO,BRECHA_DIGITAL,LOG_INGPE,INGPE_ESCALADO,PC_ESCALADO
351739.0,85.98613060616559,Urbano,Central I,San Salvador,Pobreza relativa,125.0,No,No,0.0,0.0,0.0,False,125.0,1.0,4.836281906951478,-0.3206582558810711,0.0
351740.0,94.81688301157389,Urbano,Central I,San Salvador,No pobre,401.67,Sí,No,0.0,1.0,0.0,False,401.67,1.0,5.998117367938082,0.9829899518205701,0.0
351741.0,94.81688301157389,Urbano,Central I,San Salvador,No pobre,503.75,No,No,0.0,0.0,0.0,False,503.75,1.0,6.224063257192947,1.463983225548056,0.0
351742.0,87.75228108724725,Urbano,Central I,San Salvador,No pobre,293.0,Sí,No,0.0,1.0,0.0,False,293.0,1.0,5.683579767338681,0.4709450942973932,0.0
351743.0,83.04254647102948,Urbano,Central I,San Salvador,No pobre,226.10666666666665,Sí,No,0.0,1.0,0.0,False,226.10666666666665,1.0,5.4254198043242665,0.15574874446839665,0.0
351744.0,88.92971474130168,Urbano,Central I,San Salvador,Pobreza extrema,60.05333333333334,No,No,0.0,0.0,0.0,False,60.05333333333334,1.0,4.111747799120785,-0.6266820589540314,0.0
349950.0,69.68872869745822,Urbano,Central I,San Salvador,No pobre,166.665,No,No,0.0,0.0,0.0,False,166.665,1.0,5.121967941024371,-0.12433591311210856,0.0
349952.0,69.68872869745822,Urbano,Central I,San Salvador,No pobre,200.0,No,No,0.0,0.0,0.0,False,200.0,1.0,5.303304908059076,0.03273609687717186,0.0
349953.0,75.0061710060912,Urbano,Central I,San Salvador,No pobre,233.39,Sí,Sí,1.0,1.0,1.0,False,233.39,0.0,5.456986394676763,0.19006726272514157,1.0
349955.0,81.6529738918824,Urbano,Central I,San Salvador,Pobreza extrema,6.77,No,No,0.0,0.0,0.0,False,6.77,1.0,2.050270164379556,-0.8777491135691653,0.0
349956.0,85.64105562335712,Urbano,Central I,San Salvador,Pobreza extrema,0.0,No,No,0.0,0.0,0.0,False,0.0,1.0,0.0,-0.909648843811476,0.0
349957.0,69.68872869745822,Urbano,Central I,San Salvador,No pobre,420.0,Sí,No,0.0,1.0,0.0,False,420.0,1.0,6.042632833682381,1.0693595316346847,0.0
349958.0,77.66489216040767,Urbano,Central I,San Salvador,No pobre,244.665,Sí,No,0.0,1.0,0.0,False,244.665,1.0,5.503968819237698,0.24319421375646413,0.0
349959.0,80.32361331472414,Urbano,Central I,San Salvador,No pobre,300.0,Sí,No,0.0,1.0,0.0,False,300.0,1.0,5.707110264748875,0.5039285672214958,0.0
349960.0,69.68872869745822,Urbano,Central I,San Salvador,No pobre,279.16499999999996,Sí,No,0.0,1.0,0.0,False,279.16499999999996,1.0,5.63537871532289,0.4057556160252558,0.0
349961.0,77.66489216040767,Urbano,Central I,San Salvador,No pobre,227.65333333333334,No,Sí,1.0,0.0,1.0,False,227.65333333333334,1.0,5.432207028319836,0.1630365213430556,1.0
355282.0,103.48594721633536,Urbano,Central I,San Salvador,No pobre,167.83499999999998,No,No,0.0,0.0,0.0,False,167.83499999999998,1.0,5.128921906640215,-0.11882296120908004,0.0
355283.0,108.79993664035233,Urbano,Central I,San Salvador,No pobre,177.625,No,Sí,3.0,0.0,1.0,False,177.625,1.0,5.185288636250031,-0.07269321836237062,3.0
355284.0,92.85796836830143,Urbano,Central I,San Salvador,Pobreza relativa,116.44333333333333,No,Sí,1.0,0.0,1.0,False,116.44333333333333,1.0,4.765955947751328,-0.3609766249268671,1.0
355285.0,103.48594721633536,Urbano,Central I,San Salvador,Pobreza relativa,131.625,Sí,No,0.0,1.0,0.0,False,131.625,1.0,4.887525596934148,-0.28944175472075967,0.0
355286.0,103.48594721633536,Urbano,Central I,San Salvador,No pobre,195.0,No,No,0.0,0.0,0.0,False,195.0,1.0,5.278114659230517,0.009176473359955667,0.0
355287.0,103.48594721633536,Urbano,Central I,San Salvador,No pobre,142.52,No,Sí,2.0,0.0,1.0,False,142.52,1.0,4.966474398310486,-0.2381053350767455,2.0
355288.0,98.17195779231842,Urbano,Central I,San Salvador,No pobre,174.21,No,Sí,2.0,0.0,1.0,False,174.21,1.0,5.165985254498996,-0.08878444122462925,2.0
355289.0,105.61154298594215,Urbano,Central I,San Salvador,No pobre,209.06799999999998,No,Sí,2.0,0.0,1.0,False,209.06799999999998,1.0,5.347431287826289,0.07546383008799509,2.0
355290.0,114.1139260643693,Urbano,Central I,San Salvador,No pobre,250.0,Sí,No,0.0,1.0,0.0,False,250.0,1.0,5.5254529391317835,0.2683323320493339,0.0
355291.0,99.94328760032407,Urbano,Central I,San Salvador,No pobre,286.9166666666667,No,Sí,2.0,0.0,1.0,False,286.9166666666667,1.0,5.66267108641377,0.4422808856847802,2.0
355292.0,103.48594721633536,Urbano,Central I,San Salvador,Pobreza relativa,68.0,No,No,0.0,0.0,0.0,False,68.0,1.0,4.23410650459726,-0.5892379639773357,0.0
355293.0,99.94328760032407,Urbano,Central I,San Salvador,No pobre,266.9433333333333,Sí,Sí,1.0,1.0,1.0,False,266.9433333333333,0.0,5.59077551536761,0.34816804294134046,1.0
356349.0,105.61154298594215,Urbano,Central I,San Salvador,Pobreza relativa,78.0,No,No,0.0,0.0,0.0,False,78.0,1.0,4.3694478524670215,-0.5421187169429034,0.0
351745.0,61.995817087998525,Urbano,Central I,San Salvador,No pobre,313.52,No,No,0.0,0.0,0.0,False,313.52,1.0,5.7510476671233155,0.5676337892120483,0.0
351747.0,61.995817087998525,Urbano,Central I,San Salvador,No pobre,299.09000000000003,No,No,0.0,0.0,0.0,False,299.09000000000003,1.0,5.704082429665199,0.49964071574136265,0.0
351748.0,66.72626901191227,Urbano,Central I,San Salvador,No pobre,150.09333333333333,No,Sí,1.0,0.0,1.0,False,150.09333333333333,1.0,5.017897747414096,-0.20242035865600208,1.0
351749.0,72.63933391680445,Urbano,Central I,San Salvador,No pobre,339.5825,No,Sí,1.0,0.0,1.0,False,339.5825,1.0,5.8306573869908025,0.6904383267955378,1.0
351750.0,69.09149497386913,Urbano,Central I,San Salvador,Pobreza relativa,100.25,No,Sí,2.0,0.0,1.0,False,100.25,1.0,4.617592705986649,-0.4372783922912913,2.0
351751.0,69.09149497386913,Urbano,Central I,San Salvador,No pobre,449.5,Sí,No,0.0,1.0,0.0,False,449.5,1.0,6.110358077048392,1.2083613103862603,0.0
351753.0,61.995817087998525,Urbano,Central I,San Salvador,No pobre,138.0,No,No,0.0,0.0,0.0,False,138.0,1.0,4.9344739331306915,-0.259403234736309,0.0
351754.0,66.72626901191227,Urbano,Central I,San Salvador,No pobre,170.20666666666668,Sí,No,0.0,1.0,0.0,False,170.20666666666668,1.0,5.142871403759437,-0.10764784645408033,0.0
351755.0,76.18717285973973,Urbano,Central I,San Salvador,No pobre,362.5,No,No,0.0,0.0,0.0,False,362.5,1.0,5.895779296973574,0.7984238611866983,0.0
351756.0,61.995817087998525,Urbano,Central I,San Salvador,No pobre,555.63,No,No,0.0,0.0,0.0,False,555.63,1.0,6.321900746309809,1.7084378791626913,0.0
351758.0,56.48355793484193,Urbano,Central I,San Salvador,No pobre,393.335,No,No,0.0,0.0,0.0,False,393.335,1.0,5.977200801844034,0.9437160594173706,0.0
352857.0,56.48355793484193,Urbano,Central I,San Salvador,No pobre,403.75,No,No,0.0,0.0,0.0,False,403.75,1.0,6.003269592557745,0.992790755203732,0.0
351759.0,56.48355793484193,Urbano,Central I,San Salvador,Pobreza relativa,96.875,No,No,0.0,0.0,0.0,False,96.875,1.0,4.5836911543109675,-0.4531811381654122,0.0
351761.0,54.54994254988448,Urbano,Central I,San Salvador,No pobre,165.66666666666666,Sí,No,0.0,1.0,0.0,False,165.66666666666666,1.0,5.115995809754082,-0.12903998460771274,0.0
352858.0,53.58313485740577,Urbano,Central I,San Salvador,Pobreza extrema,50.519999999999996,No,Sí,1.0,0.0,1.0,False,50.519999999999996,1.0,3.9419700817960983,-0.6716024077935236,1.0
351764.0,56.48355793484193,Urbano,Central I,San Salvador,Pobreza extrema,50.625,No,Sí,1.0,0.0,1.0,False,50.625,1.0,3.944006051281197,-0.6711076556996621,1.0
351765.0,56.48355793484193,Urbano,Central I,San Salvador,Pobreza extrema,47.582499999999996,Sí,No,0.0,1.0,0.0,False,47.582499999999996,1.0,3.8832633837567214,-0.6854436866098882,0.0
351766.0,58.41717331979936,Urbano,Central I,San Salvador,No pobre,267.5,No,No,0.0,0.0,0.0,False,267.5,1.0,5.5928509139489195,0.35079101435959054,0.0
351768.0,54.54994254988448,Urbano,Central I,San Salvador,No pobre,219.39,Sí,Sí,1.0,1.0,1.0,False,219.39,0.0,5.3953987041986,0.12410031687693622,1.0
357020.0,68.70191154992102,Urbano,Central I,San Salvador,No pobre,147.61599999999999,Sí,Sí,3.0,1.0,1.0,False,147.61599999999999,0.0,5.001365798089103,-0.21409336678799887,3.0
357021.0,65.01462539601137,Urbano,Central I,San Salvador,No pobre,372.39000000000004,Sí,No,0.0,1.0,0.0,False,372.39000000000004,1.0,5.9226234498170305,0.8450247965037522,0.0
357023.0,60.40551770362432,Urbano,Central I,San Salvador,No pobre,235.04,No,No,0.0,0.0,0.0,False,235.04,1.0,5.464001282188968,0.19784193848582296,0.0
357026.0,67.31917924220491,Urbano,Central I,San Salvador,Pobreza relativa,118.83500000000001,No,No,0.0,0.0,0.0,False,118.83500000000001,1.0,4.786115796602115,-0.34970727167779864,0.0
357027.0,65.93644693448879,Urbano,Central I,San Salvador,Pobreza relativa,86.934,No,Sí,2.0,0.0,1.0,False,86.934,1.0,4.476586533087502,-0.5000223816423415,2.0
357028.0,60.40551770362432,Urbano,Central I,San Salvador,No pobre,501.0,No,No,0.0,0.0,0.0,False,501.0,1.0,6.218600119691729,1.451025432613587,0.0
357029.0,63.17098231905654,Urbano,Central I,San Salvador,No pobre,639.734,Sí,No,0.0,1.0,0.0,False,639.734,1.0,6.46261439419499,2.1047295944210815,0.0
348101.0,76.1519397037658,Urbano,Central I,San Salvador,No pobre,584.0,Sí,No,0.0,1.0,0.0,False,584.0,1.0,6.371611847231857,1.842115182999376,0.0
348102.0,76.1519397037658,Urbano,Central I,San Salvador,No pobre,692.04,Sí,No,0.0,1.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
349272.0,83.9727233577673,Urbano,Central I,San Salvador,Pobreza extrema,0.0,Sí,Sí,1.0,1.0,1.0,False,0.0,0.0,0.0,-0.909648843811476,1.0
348103.0,76.1519397037658,Urbano,Central I,San Salvador,No pobre,720.29,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
348104.0,68.33115604976429,Urbano,Central I,San Salvador,No pobre,413.33,Sí,No,0.0,1.0,0.0,False,413.33,1.0,6.026662757757947,1.0379309938627181,0.0
348105.0,78.75886758843295,Urbano,Central I,San Salvador,No pobre,166.66666666666666,Sí,Sí,1.0,1.0,1.0,False,166.66666666666666,0.0,5.121977881431629,-0.12432805990426951,1.0
348106.0,68.33115604976429,Urbano,Central I,San Salvador,Pobreza relativa,118.05666666666666,Sí,Sí,3.0,1.0,1.0,False,118.05666666666666,0.0,4.779599570245016,-0.35337471973864537,3.0
348109.0,78.75886758843295,Urbano,Central I,San Salvador,No pobre,450.27666666666664,No,No,0.0,0.0,0.0,False,450.27666666666664,1.0,6.1120806030072306,1.2120209052392676,0.0
348110.0,78.75886758843295,Urbano,Central I,San Salvador,No pobre,436.8333333333333,Sí,Sí,1.0,1.0,1.0,False,436.8333333333333,0.0,6.081838320457485,1.1486769308093123,1.0
353506.0,69.79753944805468,Urbano,Central I,San Salvador,No pobre,411.46,Sí,No,0.0,1.0,0.0,False,411.46,1.0,6.022139231375901,1.0291196946672792,0.0
353508.0,69.79753944805468,Urbano,Central I,San Salvador,No pobre,260.5425,Sí,Sí,1.0,1.0,1.0,False,260.5425,0.0,5.566596794199973,0.3180077982353843,1.0
353509.0,72.1869356023235,Urbano,Central I,San Salvador,No pobre,345.5566666666667,No,No,0.0,0.0,0.0,False,345.5566666666667,1.0,5.848046345422263,0.7185881502946917,0.0
353510.0,64.6774048317643,Urbano,Central I,San Salvador,Pobreza relativa,124.57142857142857,No,Sí,1.0,0.0,1.0,False,124.57142857142857,1.0,4.832874748629863,-0.3226776521825468,1.0
353511.0,67.40814329378584,Urbano,Central I,San Salvador,Pobreza relativa,130.0,No,No,0.0,0.0,0.0,False,130.0,1.0,4.875197323201151,-0.2970986323638549,0.0
353512.0,74.09845252573858,Urbano,Central I,San Salvador,Pobreza relativa,78.0,No,Sí,2.0,0.0,1.0,False,78.0,1.0,4.3694478524670215,-0.5421187169429034,2.0
353513.0,69.79753944805468,Urbano,Central I,San Salvador,No pobre,231.25,No,Sí,2.0,0.0,1.0,False,231.25,1.0,5.447814377693948,0.17998374385977312,2.0
353514.0,69.79753944805468,Urbano,Central I,San Salvador,No pobre,420.335,Sí,No,0.0,1.0,0.0,False,420.335,1.0,6.043428241727072,1.070938026410338,0.0
349962.0,228.87653317663325,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,318.75,Sí,Sí,1.0,1.0,1.0,False,318.75,0.0,5.767539440458952,0.5922771554110566,1.0
349963.0,233.0061831773638,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,527.7766666666666,Sí,No,0.0,1.0,0.0,False,527.7766666666666,1.0,6.270566162500901,1.5771950697561188,0.0
349964.0,226.3987431761949,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,140.0,No,No,0.0,0.0,0.0,False,140.0,1.0,4.948759890378168,-0.24997938532942252,0.0
349965.0,241.26548317882487,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,278.125,Sí,No,0.0,1.0,0.0,False,278.125,1.0,5.631659710160322,0.400855214333675,0.0
349966.0,266.04338318320805,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,464.58,No,No,0.0,0.0,0.0,False,464.58,1.0,6.143283940168161,1.279417134914184,0.0
349967.0,241.26548317882487,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,567.0799999999999,Sí,No,0.0,1.0,0.0,False,567.0799999999999,1.0,6.342262253873838,1.762389417017116,0.0
349968.0,241.26548317882487,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,75.0,Sí,Sí,2.0,1.0,1.0,False,75.0,0.0,4.330733340286331,-0.5562544910532331,2.0
349970.0,233.0061831773638,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,239.22333333333336,No,No,0.0,0.0,0.0,False,239.22333333333336,1.0,5.481569046199138,0.217553490161894,0.0
349971.0,216.48758317444165,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,300.0,Sí,Sí,1.0,1.0,1.0,False,300.0,0.0,5.707110264748875,0.5039285672214958,1.0
349972.0,241.26548317882487,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,285.4175,Sí,Sí,2.0,1.0,1.0,False,285.4175,0.0,5.657450536571712,0.4352169252335349,2.0
349973.0,241.26548317882487,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,359.72166666666664,Sí,Sí,2.0,1.0,1.0,False,359.72166666666664,0.0,5.888106654491007,0.7853325637189651,2.0
348112.0,236.16827255393633,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,75.0,No,No,0.0,0.0,0.0,False,75.0,1.0,4.330733340286331,-0.5562544910532331,0.0
348113.0,249.68349073814537,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,385.4175,Sí,Sí,1.0,1.0,1.0,False,385.4175,0.0,5.956918391167881,0.9064093955778588,1.0
348114.0,272.2088543784937,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,171.94333333333336,Sí,Sí,1.0,1.0,1.0,False,171.94333333333336,0.0,5.152963987854069,-0.09946480388576719,1.0
348115.0,263.1987089223544,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,104.0,No,No,0.0,0.0,0.0,False,104.0,1.0,4.653960350157523,-0.41960867465337914,0.0
348116.0,272.2088543784937,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,466.66333333333324,Sí,No,0.0,1.0,0.0,False,466.66333333333324,1.0,6.147748663825201,1.289233644713024,0.0
348117.0,236.16827255393633,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,977.5,Sí,Sí,2.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,2.0
348118.0,254.18856346621502,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,250.625,Sí,Sí,1.0,1.0,1.0,False,250.625,0.0,5.527939883959956,0.2712772849889859,1.0
348119.0,249.68349073814537,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza extrema,50.0,Sí,Sí,1.0,1.0,1.0,False,50.0,0.0,3.9318256327243257,-0.6740526086393142,1.0
348120.0,276.7139271065634,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,175.0,Sí,No,0.0,1.0,0.0,False,175.0,1.0,5.170483995038151,-0.08506202070890913,0.0
348121.0,263.1987089223544,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza extrema,59.334999999999994,Sí,Sí,2.0,1.0,1.0,False,59.334999999999994,0.0,4.099912366525564,-0.6300667915326715,2.0
348122.0,263.1987089223544,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,189.21,No,No,0.0,0.0,0.0,False,189.21,1.0,5.24812872496475,-0.018105570672980655,0.0
348123.0,254.18856346621502,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,147.71666666666667,Sí,Sí,1.0,1.0,1.0,False,147.71666666666667,0.0,5.00204292967805,-0.21361903303451885,1.0
348124.0,237.1260361899611,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,207.92666666666665,Sí,Sí,2.0,1.0,1.0,False,207.92666666666665,0.0,5.341983313200023,0.07008595335979853,2.0
348125.0,221.42823618718418,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,253.0566666666667,No,Sí,1.0,0.0,1.0,False,253.0566666666667,1.0,5.537557339248938,0.28273511522619216,1.0
348126.0,221.42823618718418,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,474.1666666666667,No,Sí,1.0,0.0,1.0,False,474.1666666666667,1.0,6.163665619684617,1.324588786404527,1.0
348127.0,237.1260361899611,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,288.10999999999996,Sí,Sí,1.0,1.0,1.0,False,288.10999999999996,0.0,5.666807238531305,0.4479037824975555,1.0
348128.0,205.73043618440724,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,190.27666666666664,Sí,No,0.0,1.0,0.0,False,190.27666666666664,1.0,5.25372089653789,-0.013079517655974683,0.0
348129.0,229.27713618857263,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,158.5,No,Sí,1.0,0.0,1.0,False,158.5,1.0,5.072043922224899,-0.16280877831572257,1.0
348130.0,221.42823618718418,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,443.58666666666664,No,No,0.0,0.0,0.0,False,443.58666666666664,1.0,6.097145011576728,1.1804981289732324,0.0
348131.0,252.823836192738,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,219.21,Sí,Sí,1.0,1.0,1.0,False,219.21,0.0,5.394581636518101,0.12325217043031654,1.0
348132.0,221.42823618718418,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,473.3333333333333,Sí,No,0.0,1.0,0.0,False,473.3333333333333,1.0,6.161910309421742,1.3206621824849907,0.0
348133.0,252.823836192738,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,321.82,Sí,No,0.0,1.0,0.0,False,321.82,1.0,5.777094892345134,0.6067427642506273,0.0
348135.0,241.05048619065533,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,87.75,Sí,Sí,2.0,1.0,1.0,False,87.75,0.0,4.485823428355525,-0.4961774510843318,2.0
357031.0,255.7241566754482,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,781.11,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
357032.0,247.2596566739509,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,979.1700000000001,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
357034.0,221.86615666945877,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,121.25,No,No,0.0,0.0,0.0,False,121.25,1.0,4.8060681283549815,-0.33832797351898325,0.0
357035.0,238.79515667245352,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,202.0,No,No,0.0,0.0,0.0,False,202.0,1.0,5.313205979041787,0.04215994628405834,0.0
357036.0,247.2596566739509,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,310.565,Sí,No,0.0,1.0,0.0,False,310.565,1.0,5.741607984196182,0.5537100517133736,0.0
357037.0,221.86615666945877,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,73.33,No,No,0.0,0.0,0.0,False,73.33,1.0,4.308514638737202,-0.5641234053079833,0.0
358069.0,247.2596566739509,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza extrema,50.0,Sí,No,0.0,1.0,0.0,False,50.0,1.0,3.9318256327243257,-0.6740526086393142,0.0
357038.0,238.79515667245352,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,430.6666666666667,Sí,Sí,1.0,1.0,1.0,False,430.6666666666667,0.0,6.067653685465529,1.1196200618047458,1.0
357039.0,255.7241566754482,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,496.25,Sí,Sí,2.0,1.0,1.0,False,496.25,0.0,6.209092917734082,1.4286437902722318,2.0
357040.0,221.86615666945877,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,67.22333333333333,No,Sí,3.0,0.0,1.0,False,67.22333333333333,1.0,4.2227866373232485,-0.5928975588303433,3.0
357041.0,255.7241566754482,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,533.0,Sí,Sí,1.0,1.0,1.0,False,533.0,0.0,6.280395838960195,1.6018070231237707,1.0
357042.0,221.86615666945877,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,141.07999999999998,No,No,0.0,0.0,0.0,False,141.07999999999998,1.0,4.95639027924386,-0.2448905066497039,0.0
367596.0,264.94175426733534,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,250.0,No,No,0.0,0.0,0.0,False,250.0,1.0,5.5254529391317835,0.2683323320493339,0.0
367598.0,215.59115425860531,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,70.0,Sí,Sí,3.0,1.0,1.0,False,70.0,0.0,4.2626798770413155,-0.5798141145704493,3.0
367599.0,240.26645426297034,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,355.0,Sí,No,0.0,1.0,0.0,False,355.0,1.0,5.87493073085203,0.763084425910874,0.0
367600.0,232.04135426151532,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,182.0,Sí,Sí,1.0,1.0,1.0,False,182.0,0.0,5.209486152841421,-0.05207854778480645,1.0
367601.0,248.4915542644253,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,312.0,Sí,No,0.0,1.0,0.0,False,312.0,1.0,5.746203190540153,0.5604716636628148,0.0
367602.0,264.94175426733534,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,1087.0,Sí,No,0.0,1.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
367603.0,232.04135426151532,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,349.17,Sí,Sí,1.0,1.0,1.0,False,349.17,0.0,5.858418750848172,0.7356139048898,1.0
367604.0,264.94175426733534,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,125.0,No,No,0.0,0.0,0.0,False,125.0,1.0,4.836281906951478,-0.3206582558810711,0.0
367605.0,215.59115425860531,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,200.0,No,No,0.0,0.0,0.0,False,200.0,1.0,5.303304908059076,0.03273609687717186,0.0
367606.0,227.92880426078784,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,191.9375,Sí,Sí,1.0,1.0,1.0,False,191.9375,0.0,5.262366302262378,-0.005253796044339255,1.0
351769.0,250.57050431936244,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,407.33,No,No,0.0,0.0,0.0,False,407.33,1.0,6.0120756710120915,1.0096594456420587,0.0
351770.0,235.01261340751932,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,255.9433333333333,Sí,Sí,1.0,1.0,1.0,False,255.9433333333333,0.0,5.548855567716687,0.2963368712034647,1.0
351771.0,219.45472249567624,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,451.72666666666663,Sí,Sí,1.0,1.0,1.0,False,451.72666666666663,0.0,6.115288558531346,1.2188531960592603,1.0
351772.0,227.2336679515978,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,190.375,Sí,No,0.0,1.0,0.0,False,190.375,1.0,5.254234853977848,-0.012616178393469317,0.0
351773.0,235.01261340751932,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,376.6666666666667,Sí,Sí,1.0,1.0,1.0,False,376.6666666666667,0.0,5.9340119723598965,0.865176127818811,1.0
352826.0,219.45472249567624,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,96.66666666666667,Sí,Sí,2.0,1.0,1.0,False,96.66666666666667,0.0,4.581560320348958,-0.45416278914529623,2.0
351774.0,215.5652497677155,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,351.5625,Sí,Sí,1.0,1.0,1.0,False,351.5625,0.0,5.865227911500195,0.7468871847427879,1.0
351775.0,227.2336679515978,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza extrema,5.665,No,No,0.0,0.0,0.0,False,5.665,1.0,1.896869953630672,-0.8829557903664702,0.0
351776.0,227.2336679515978,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,300.0,No,No,0.0,0.0,0.0,False,300.0,1.0,5.707110264748875,0.5039285672214958,0.0
351777.0,250.57050431936244,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,173.33,Sí,No,0.0,1.0,0.0,False,173.33,1.0,5.160950054755124,-0.09293093496365928,0.0
351778.0,250.57050431936244,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,601.21,No,No,0.0,0.0,0.0,False,601.21,1.0,6.40060622168857,1.9232074071456342,0.0
351779.0,227.2336679515978,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,250.765,No,No,0.0,0.0,0.0,False,250.765,1.0,5.528496112743243,0.27193695444746785,0.0
351780.0,219.45472249567624,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,344.9433333333333,Sí,Sí,1.0,1.0,1.0,False,344.9433333333333,0.0,5.846274985151633,0.7156981698099132,1.0
352827.0,215.5652497677155,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,162.5,Sí,Sí,2.0,1.0,1.0,False,162.5,0.0,5.096812990337308,-0.1439610795019496,2.0
351781.0,284.5754340090909,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,369.25,No,No,0.0,0.0,0.0,False,369.25,1.0,5.914178453147908,0.8302293529349402,0.0
351782.0,310.6321031046094,Urbano,Área metropolitana de San Salvador,San Salvador,Pobreza relativa,128.85399999999998,Sí,Sí,1.0,1.0,1.0,False,128.85399999999998,0.0,4.86641074240904,-0.3024984980740009,1.0
351783.0,284.5754340090909,Urbano,Área metropolitana de San Salvador,San Salvador,No pobre,300.0,No,No,0.0,0.0,0.0,False,300.0,1.0,5.707110264748875,0.5039285672214958,0.0
